doc_id,label,train_id,text
doc00952,spam,train,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
doc00953,spam,train,Call FREEPHONE 0800 542 0578 now!
doc00954,spam,train,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
doc00955,ham,train,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
doc00956,ham,train,Where @
doc00957,spam,valid,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
doc00958,ham,train,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
doc00959,spam,valid,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
doc00960,spam,train,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
doc00961,ham,train,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
doc00962,ham,train,Am i that much bad to avoid like this?
doc00963,ham,valid,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
doc00964,spam,train,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
doc00965,ham,train,Carlos says we can pick up from him later so yeah we're set
doc00966,spam,train,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
doc00967,ham,train,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
doc00968,spam,valid,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
doc00969,ham,train,I gotta collect da car at 6 lei.
doc00970,ham,train,Yeah my usual guy's out of town but there're definitely people around I know
doc00971,ham,train,Thank you. do you generally date the brothas?
doc00972,spam,train,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
doc00973,spam,train,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
doc00974,spam,valid,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
doc00975,ham,train,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
doc00976,ham,train,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
doc00977,spam,train,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50
doc00978,spam,train,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p"
doc00979,spam,train,"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
doc00980,spam,valid,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
doc00981,ham,valid,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
doc00982,spam,valid,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
doc00983,ham,train,Having lunch:)you are not in online?why?
doc00984,spam,train,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
doc00985,spam,valid,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
doc00986,spam,train,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7"
doc00987,ham,train,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
doc00988,ham,train,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
doc00989,spam,train,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
doc00990,ham,valid,This weekend is fine (an excuse not to do too much decorating)
doc00991,spam,train,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
doc00992,ham,train,What are youdoing later? Sar xxx
doc00993,spam,valid,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
doc00994,ham,train,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
doc00995,ham,valid,Then dun wear jeans lor...
doc00996,spam,train,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
doc00997,ham,train,Super msg da:)nalla timing.
doc00998,spam,valid,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity
doc00999,ham,valid,"If we hit it off, you can move in with me :)"
doc01000,spam,valid,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
doc01001,ham,train,Convey my regards to him
doc01002,spam,train,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
doc01003,ham,train,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO
doc01004,ham,train,If you don't respond imma assume you're still asleep and imma start calling n shit
doc01005,ham,train,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
doc01006,ham,train,Dude ive been seeing a lotta corvettes lately
doc01007,spam,valid,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
doc01008,spam,train,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
doc01009,spam,train,You have 1 new message. Call 0207-083-6089
doc01010,spam,valid,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
doc01011,ham,train,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
doc01012,ham,valid,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
doc01013,ham,valid,What r u cooking me for dinner?
doc01014,ham,valid,I'm in chennai velachery:)
doc01015,ham,valid,Ok. So april. Cant wait
doc01016,spam,valid,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
doc01017,ham,valid,Hello which the site to download songs its urgent pls
doc01018,ham,valid,I love your ass! Do you enjoy doggy style? :)
doc01019,ham,train,Come to my home for one last time i wont do anything. Trust me.
doc01020,spam,valid,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
doc01021,spam,valid,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
doc01022,ham,valid,Okay... We wait ah
doc01023,ham,train,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
doc01024,spam,valid,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
doc01025,ham,valid,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
doc01026,spam,train,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
doc01027,spam,train,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
doc01028,spam,valid,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
doc01029,spam,valid,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
doc01030,spam,train,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
doc01031,spam,train,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
doc01032,ham,valid,Any way where are you and what doing.
doc01033,ham,valid,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
doc01034,spam,train,ringtoneking 84484
doc01035,ham,valid,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
doc01036,ham,valid,No..few hours before.went to hair cut .
doc01037,ham,valid,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
doc01038,spam,train,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
doc01039,spam,train,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
doc01040,ham,train,Gud ni8 dear..slp well..take care..swt dreams..Muah..
doc01041,ham,valid,Shhhhh nobody is supposed to know!
doc01042,ham,train,I will come with karnan car. Please wait till 6pm will directly goto doctor.
doc01043,spam,valid,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
doc01044,spam,valid,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
doc01045,spam,train,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
doc01046,ham,train,Give me a sec to think think about it
doc01047,ham,train,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
doc01048,spam,train,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
doc01049,ham,valid,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm."
doc01050,spam,train,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
doc01051,spam,train,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
doc01052,ham,valid,Haha i think i did too
doc01053,spam,valid,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
doc01054,ham,train,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
doc01055,spam,train,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!"
doc01056,ham,train,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
doc01057,ham,train,I to am looking forward to all the sex cuddling.. Only two more sleeps
doc01058,spam,train,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
doc01059,ham,valid,I dont know ask to my brother. Nothing problem some thing that. Just i told .
doc01060,spam,valid,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
doc01061,ham,valid,Nope... Think i will go for it on monday... Sorry i replied so late
doc01062,ham,train,"No, I was trying it all weekend ;V"
doc01063,ham,train,Joy's father is John. Then John is the NAME of Joy's father. Mandan
doc01064,ham,train,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
doc01065,ham,train,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
doc01066,spam,valid,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
doc01067,ham,train,If you are not coughing then its nothing
doc01068,ham,valid,"Sorry, I'll call later"
doc01069,ham,train,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
doc01070,ham,train,Hope you are feeling great. Pls fill me in. Abiola
doc01071,spam,train,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
doc01072,ham,train,Oh :-)only 4 outside players allowed to play know
doc01073,spam,train,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
doc01074,ham,train,"Gimme a few"" was  &lt;#&gt;  minutes ago
spam	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16
ham	Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
spam	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
spam	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
ham	K I'll be there before 4.
ham	I dled 3d its very imp
ham	sure, but make sure he knows we ain't smokin yet
ham	Boooo you always work. Just quit.
ham	I am taking half day leave bec i am not well
ham	Ugh I don't wanna get out of bed. It's so warm.
ham	S:)s.nervous  &lt;#&gt; :)
ham	So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
spam	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham	I borrow ur bag ok.
spam	U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT
ham	Where's my boytoy? I miss you ... What happened?
ham	He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up
ham	Also are you bringing galileo or dobby
ham	Then why you not responding
ham	""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX."
doc01075,spam,valid,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
doc01076,spam,valid,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
doc01077,ham,valid,Dear i am not denying your words please
doc01078,spam,train,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
doc01079,ham,valid,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
doc01080,ham,train,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
doc01081,ham,train,Tell where you reached
doc01082,ham,valid,"fyi I'm at usf now, swing by the room whenever"
doc01083,ham,valid,Go chase after her and run her over while she's crossing the street
doc01084,ham,train,Okay but i thought you were the expert
doc01085,spam,valid,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
doc01086,spam,train,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
doc01087,spam,train,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
doc01088,ham,train,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.
doc01089,spam,train,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
doc01090,ham,valid,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
doc01091,ham,valid,"Its ok, if anybody asks abt me, u tel them..:-P"
doc01092,spam,valid,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
doc01093,spam,train,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
doc01094,ham,train,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
doc01095,ham,train,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
doc01096,ham,train,Ok lor. Msg me b4 u call.
doc01097,ham,valid,Wife.how she knew the time of murder exactly
doc01098,ham,valid,Ok lor but not too early. Me still having project meeting now.
doc01099,spam,valid,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
doc01100,ham,valid,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
doc01101,ham,valid,"Uncle G, just checking up on you. Do have a rewarding month"
doc01102,ham,valid,I told your number to gautham..
doc01103,ham,valid,Horrible bf... I now v hungry...
doc01104,ham,train,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
doc01105,ham,train,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
doc01106,ham,valid,LOL ... Have you made plans for new years?
doc01107,spam,train,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
doc01108,spam,valid,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
doc01109,spam,valid,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
doc01110,spam,train,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
doc01111,ham,valid,U sick still can go shopping?
doc01112,spam,train,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
doc01113,ham,train,Takin a shower now but yeah I'll leave when I'm done
doc01114,ham,train,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
doc01115,spam,train,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
doc01116,spam,train,You have 1 new message. Please call 08718738034.
doc01117,spam,valid,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
doc01118,spam,valid,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
doc01119,ham,valid,Mom wants to know where you at
doc01120,spam,valid,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
doc01121,spam,valid,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
doc01122,spam,train,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
doc01123,spam,train,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
doc01124,spam,valid,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
doc01125,spam,valid,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
doc01126,ham,valid,2mro i am not coming to gym machan. Goodnight.
doc01127,ham,valid,Happy new years melody!
doc01128,spam,train,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
doc01129,spam,valid,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
doc01130,spam,valid,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
doc01131,ham,valid,Yup song bro. No creative. Neva test quality. He said check review online.
doc01132,ham,train,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
doc01133,ham,train,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
doc01134,spam,train,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
doc01135,spam,train,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch
doc01136,ham,train,Does not operate after  &lt;#&gt;  or what
doc01137,ham,train,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
doc01138,ham,valid,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
doc01139,ham,train,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
doc01140,spam,train,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
doc01141,ham,train,Cps is causing the outages to conserve energy.
doc01142,spam,valid,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
doc01143,spam,train,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
doc01144,ham,valid,What class of  &lt;#&gt;  reunion?
doc01145,ham,train,Good. No swimsuit allowed :)
doc01146,ham,valid,Hi kindly give us back our documents which we submitted for loan from STAPATI
doc01147,spam,train,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
doc01148,spam,train,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
doc01149,spam,valid,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
doc01150,ham,valid,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
doc01151,spam,train,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
doc01152,ham,train,Dude im no longer a pisces. Im an aquarius now.
doc01153,ham,train,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
doc01154,spam,valid,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
doc01155,spam,train,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
doc01156,ham,train,Not directly behind... Abt 4 rows behind ü...
doc01157,spam,train,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
doc01158,spam,valid,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
doc01159,ham,train,Yes I know the cheesy songs from frosty the snowman :)
doc01160,ham,train,K.i did't see you.:)k:)where are you now?
doc01161,ham,train,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
doc01162,spam,valid,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
doc01163,spam,valid,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
doc01164,ham,valid,LOL ... No just was busy
doc01165,ham,train,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
doc01166,spam,train,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
doc01167,ham,train,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
doc01168,ham,valid,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
doc01169,spam,train,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
doc01170,ham,train,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
doc01171,ham,valid,DO U WANT 2 MEET UP 2MORRO
doc01172,spam,train,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
doc01173,spam,valid,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
doc01174,spam,train,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
doc01175,spam,train,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
doc01176,spam,train,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
