crime_type,year,month,day,hour,location,latitude,longitude
robbery,2012,9,25,16,SIDEWALK,41.79458193,-87.629883118
narcotics,2016,5,23,20,STREET,41.752785282,-87.623907915
robbery,2005,12,28,18,TAVERN/LIQUOR STORE,41.736821484,-87.592570331
robbery,2004,4,5,1,STREET,41.801996084,-87.686705254
theft,2011,5,11,9,RESIDENTIAL YARD (FRONT/BACK),41.729710293,-87.661668872
prostitution,2007,7,31,3,SIDEWALK,41.909908519,-87.724346523
prostitution,2004,5,13,12,SIDEWALK,41.910574965,-87.671697746
theft,2009,1,29,12,STREET,41.932965918,-87.727012211
robbery,2012,9,26,20,SIDEWALK,41.936449781,-87.788618147
theft,2012,3,21,12,APARTMENT,41.759846847,-87.57003205
prostitution,2013,10,1,8,STREET,41.878728582,-87.742764056
robbery,2007,7,26,1,STREET,41.802076491,-87.617874024
narcotics,2004,6,6,21,STREET,41.838071309,-87.713398834
narcotics,2008,4,1,21,STREET,41.756765336,-87.673316588
prostitution,2001,3,8,10,STREET,41.971789112,-87.657844523
prostitution,2015,3,21,12,SIDEWALK,41.869137185,-87.744856967
theft,2010,10,8,11,RESIDENCE,41.718587812,-87.680762085
narcotics,2001,9,3,16,RESIDENCE-GARAGE,41.727597621,-87.559636245
criminal_damage,2005,9,20,20,STREET,41.816145737,-87.611627861
robbery,2013,10,23,19,OTHER,41.875800743,-87.75141986
criminal_damage,2014,11,7,21,PARKING LOT/GARAGE(NON.RESID.),41.889741913,-87.765198001
robbery,2012,4,29,21,SIDEWALK,41.683432653,-87.638577943
prostitution,2006,12,22,21,STREET,41.851327229,-87.704017656
narcotics,2006,7,26,19,SIDEWALK,42.015518819,-87.684178788
prostitution,2008,6,3,20,STREET,41.787226229,-87.698495746
robbery,2014,3,28,23,PARKING LOT/GARAGE(NON.RESID.),41.903039049,-87.718560065
narcotics,2001,6,5,20,SIDEWALK,41.878236301,-87.709349822
robbery,2017,7,8,4,STREET,41.785085247,-87.613259639
prostitution,2008,4,30,10,STREET,41.801154693,-87.742978105
theft,2011,1,10,24,RESIDENCE,41.788274362,-87.67171376
robbery,2016,1,5,18,RESIDENCE PORCH/HALLWAY,41.874938499,-87.748071655
theft,2008,11,21,11,"SCHOOL, PRIVATE, BUILDING",41.68995741,-87.637460623
criminal_damage,2012,9,27,20,STREET,41.882140262,-87.682453298
prostitution,2014,4,29,21,STREET,41.88104652,-87.699348928
prostitution,2007,5,3,2,STREET,41.916944946,-87.74491398
criminal_damage,2014,9,12,15,RESIDENCE,41.857940844,-87.657171844
robbery,2007,1,24,21,STREET,41.90938466,-87.765089988
robbery,2009,6,8,1,SIDEWALK,41.892260249,-87.747006374
robbery,2016,1,29,21,SIDEWALK,41.937398059,-87.759082041
narcotics,2006,10,11,1,STREET,41.820701288,-87.694588232
prostitution,2006,11,1,7,STREET,41.859288882,-87.666191726
prostitution,2016,11,17,20,STREET,41.874772171,-87.745058632
narcotics,2002,11,5,13,SIDEWALK,41.880994362,-87.704336216
prostitution,2002,1,27,7,STREET,41.905479754,-87.746029496
prostitution,2004,9,10,10,STREET,41.905797542,-87.726398709
theft,2003,8,10,13,STREET,41.933975541,-87.735863518
theft,2007,5,18,8,CTA TRAIN,41.918116868,-87.652579784
theft,2006,5,15,15,BANK,41.722578383,-87.662706548
robbery,2002,8,26,9,BANK,41.876632378,-87.649829352
criminal_damage,2003,8,8,20,STREET,41.697593914,-87.622061477
prostitution,2015,6,5,14,STREET,41.868610002,-87.743730999
criminal_damage,2008,5,13,13,"SCHOOL, PUBLIC, BUILDING",41.702403273,-87.647557963
theft,2009,1,9,16,STREET,41.750538141,-87.634278086
criminal_damage,2003,9,20,24,RESIDENCE,41.717727765,-87.568871404
prostitution,2007,4,27,6,STREET,41.799491377,-87.665268312
prostitution,2005,8,16,23,STREET,41.909798633,-87.652036281
criminal_damage,2007,10,3,1,CTA BUS,41.903450628,-87.631433403
narcotics,2015,3,18,1,SIDEWALK,41.903354381,-87.666864606
robbery,2005,12,23,7,SIDEWALK,41.908480705,-87.767089164
criminal_damage,2006,6,9,21,STREET,41.750538141,-87.634278086
theft,2004,11,3,9,OTHER,41.722108211,-87.600973936
prostitution,2011,8,16,23,STREET,41.936320544,-87.746786734
prostitution,2014,6,15,2,SIDEWALK,41.889793477,-87.627998435
criminal_damage,2009,4,6,21,STREET,41.767241145,-87.691871039
narcotics,2002,2,25,12,ALLEY,41.919495746,-87.769813699
prostitution,2002,4,3,11,STREET,41.69891601,-87.623284583
prostitution,2003,3,30,20,STREET,41.692378887,-87.621046145
robbery,2005,11,6,15,CTA PLATFORM,41.750940757,-87.625185222
prostitution,2001,6,16,8,STREET,41.808975158,-87.645659563
prostitution,2011,11,30,21,STREET,41.808099491,-87.705526629
theft,2016,10,13,6,RESIDENCE-GARAGE,41.9211998,-87.792036506
narcotics,2003,5,24,24,RESIDENCE,41.765992802,-87.650499121
criminal_damage,2010,5,9,17,STREET,41.69191448,-87.641155814
prostitution,2007,7,15,17,SIDEWALK,41.968522995,-87.700122312
prostitution,2001,12,7,19,STREET,41.807544276,-87.742083154
robbery,2003,1,7,15,SIDEWALK,41.88071769,-87.726357019
theft,2004,2,23,7,PARKING LOT/GARAGE(NON.RESID.),41.71327249,-87.584940617
prostitution,2001,5,31,10,STREET,41.973418878,-87.655003024
prostitution,2003,1,13,6,ALLEY,41.766376527,-87.644443153
criminal_damage,2006,7,8,10,CONSTRUCTION SITE,41.659162402,-87.601976663
robbery,2012,1,18,19,SIDEWALK,42.006636839,-87.683860685
narcotics,2005,12,1,18,LIBRARY,41.677800201,-87.64295433
robbery,2006,4,17,23,OTHER,41.890728337,-87.682689318
narcotics,2001,1,3,11,STREET,41.768403892,-87.685851349
robbery,2007,6,23,23,CTA BUS,41.750114335,-87.680732392
robbery,2008,11,16,16,GAS STATION,41.742685801,-87.721693347
narcotics,2004,2,23,13,STREET,41.706326697,-87.656188319
prostitution,2003,1,25,19,STREET,41.880489945,-87.745887499
robbery,2005,6,20,21,SIDEWALK,41.765755571,-87.576292427
robbery,2003,4,1,23,STREET,41.969048214,-87.657939671
robbery,2017,7,29,1,ALLEY,41.778826178,-87.664203299
criminal_damage,2013,8,11,20,STREET,41.912308117,-87.711755165
narcotics,2006,5,2,16,SIDEWALK,42.005559291,-87.659735453
robbery,2008,8,20,13,APARTMENT,41.859987622,-87.723770525
prostitution,2011,8,6,21,STREET,41.801173921,-87.742981596
robbery,2003,8,2,18,VACANT LOT/LAND,41.883648803,-87.745395855
narcotics,2010,1,15,19,SIDEWALK,41.686214272,-87.632514623
robbery,2016,3,5,5,ATM (AUTOMATIC TELLER MACHINE),41.891579621,-87.634674198
narcotics,2011,2,8,24,"SCHOOL, PUBLIC, BUILDING",41.803201891,-87.72198373
robbery,2001,12,13,23,SIDEWALK,41.924821484,-87.707654064
robbery,2006,11,4,4,STREET,41.746277593,-87.662119177
robbery,2001,11,20,8,STREET,41.764665749,-87.676593223
criminal_damage,2007,1,24,19,STREET,41.979519161,-87.68978542
theft,2007,5,25,11,APARTMENT,41.983120618,-87.655172226
prostitution,2001,6,26,9,STREET,41.878639812,-87.696372686
prostitution,2009,5,8,21,STREET,41.851327229,-87.704017656
narcotics,2010,9,22,23,STREET,41.904596948,-87.774235382
theft,2004,9,2,16,CTA TRAIN,41.93991842,-87.653288878
robbery,2007,9,18,9,GAS STATION,41.894945606,-87.754874977
narcotics,2005,9,27,24,SIDEWALK,41.786718408,-87.619023832
narcotics,2012,2,4,14,STREET,41.680481664,-87.540099953
theft,2003,9,2,16,STREET,41.964669858,-87.721324973
theft,2011,5,10,12,STREET,41.865448562,-87.72271273
narcotics,2004,9,27,24,STREET,41.713943828,-87.627276275
robbery,2009,4,10,21,SIDEWALK,41.884194255,-87.697874586
criminal_damage,2002,5,5,10,CHA APARTMENT,41.653734113,-87.596395591
prostitution,2006,8,7,22,STREET,42.013126895,-87.674720436
theft,2004,4,26,12,RESIDENCE,41.823125769,-87.602725951
narcotics,2005,7,21,3,STREET,41.793469112,-87.652426187
theft,2001,10,1,16,PARKING LOT/GARAGE(NON.RESID.),41.911944513,-87.73632252
theft,2007,7,9,2,RESIDENCE,41.893281677,-87.627596446
prostitution,2003,5,25,1,STREET,41.920019567,-87.746197489
theft,2014,4,28,3,STREET,41.764096879,-87.564549468
theft,2013,10,31,18,COMMERCIAL / BUSINESS OFFICE,41.885369466,-87.63243193
criminal_damage,2011,8,15,16,STREET,41.7397828,-87.639645375
theft,2014,1,22,9,STREET,41.87749386,-87.760683513
theft,2003,12,21,20,RESTAURANT,41.911511274,-87.634721402
criminal_damage,2005,6,5,13,COMMERCIAL / BUSINESS OFFICE,41.736670076,-87.603215704
criminal_damage,2004,7,24,8,RESTAURANT,41.878638996,-87.627691486
prostitution,2001,2,6,11,STREET,41.933395357,-87.746817211
robbery,2001,8,6,16,OTHER,41.876270818,-87.686427074
prostitution,2001,10,18,4,STREET,41.707029861,-87.625326722
theft,2002,5,23,20,OTHER,41.751644458,-87.572976745
criminal_damage,2005,12,10,12,VEHICLE NON-COMMERCIAL,41.906030414,-87.675980306
criminal_damage,2009,3,24,12,STREET,41.761950692,-87.685612005
prostitution,2004,10,9,5,STREET,41.89001546,-87.63153276
criminal_damage,2008,3,9,1,VACANT LOT/LAND,41.783283798,-87.615699723
criminal_damage,2008,8,19,21,RESIDENCE,41.953866215,-87.712186057
prostitution,2009,8,13,20,STREET,41.762862598,-87.663731403
prostitution,2007,9,4,23,STREET,41.880302933,-87.760474828
criminal_damage,2001,6,29,10,STREET,41.745595945,-87.551296207
criminal_damage,2016,2,4,12,STREET,41.892331269,-87.742124577
criminal_damage,2013,8,20,22,JAIL / LOCK-UP FACILITY,41.903113054,-87.643199348
robbery,2015,8,9,1,STREET,41.905330655,-87.72945217
robbery,2014,9,15,13,CHA PARKING LOT/GROUNDS,41.655171551,-87.602318214
narcotics,2016,1,30,24,PARK PROPERTY,41.976161035,-87.650031227
theft,2001,11,30,15,RESIDENCE,41.879529348,-87.751797304
narcotics,2005,9,26,18,SIDEWALK,41.838071309,-87.713398834
criminal_damage,2003,6,24,13,STREET,41.742106927,-87.725865061
narcotics,2010,3,26,21,SIDEWALK,41.773294218,-87.590174849
theft,2001,11,2,14,DRUG STORE,41.975304988,-87.767593527
narcotics,2014,7,8,19,SIDEWALK,41.973466276,-87.659790559
criminal_damage,2002,6,30,19,STREET,41.748370093,-87.625752166
criminal_damage,2008,8,20,1,RESIDENCE,41.977960408,-87.771306583
prostitution,2006,5,13,1,SIDEWALK,41.761109412,-87.644308897
prostitution,2009,6,19,6,STREET,41.881279227,-87.698751738
narcotics,2015,11,30,15,SIDEWALK,41.86586383,-87.708086073
robbery,2006,12,22,22,STREET,42.017952469,-87.688971174
narcotics,2012,8,25,10,SIDEWALK,41.87682553,-87.723096477
robbery,2001,6,18,23,STREET,42.001889920000004,-87.665774746
robbery,2013,2,9,1,RESIDENCE,41.814176534,-87.619723936
criminal_damage,2003,4,9,13,RESIDENCE,41.737519238,-87.731232031
narcotics,2005,11,25,14,SIDEWALK,41.958279089,-87.749883306
criminal_damage,2013,1,22,13,RESIDENCE,41.781316495,-87.620605362
criminal_damage,2007,7,7,19,STREET,41.951781211,-87.78160944
narcotics,2012,11,7,13,STREET,41.907537986,-87.716724153
narcotics,2009,5,4,18,SIDEWALK,41.704662765,-87.628209119
criminal_damage,2006,10,4,21,ALLEY,41.807924493,-87.719352913
criminal_damage,2003,5,9,22,BARBERSHOP,41.809471582,-87.610741752
criminal_damage,2003,12,18,9,RESIDENCE,41.736450174,-87.545816084
prostitution,2010,8,20,21,STREET,41.780623152,-87.584517301
prostitution,2007,6,25,19,RESIDENCE,41.891948167,-87.628073894
robbery,2004,8,14,24,SIDEWALK,41.844361092,-87.716442982
robbery,2009,10,18,17,SIDEWALK,41.775788156,-87.644683395
prostitution,2007,11,9,7,STREET,41.808611206,-87.664425294
narcotics,2007,12,24,17,SIDEWALK,41.791387595,-87.65358866
robbery,2001,7,21,22,ALLEY,41.972944531,-87.655070574
criminal_damage,2002,10,26,20,OTHER,41.673098901,-87.660028618
criminal_damage,2004,5,7,17,PARKING LOT/GARAGE(NON.RESID.),41.80462016,-87.684368169
narcotics,2001,6,30,21,CHA PARKING LOT/GROUNDS,41.903836143,-87.642511973
theft,2011,9,27,11,"SCHOOL, PUBLIC, BUILDING",41.918646522,-87.64613311
prostitution,2006,11,23,7,STREET,41.807807972,-87.690527514
theft,2012,8,6,10,RESIDENCE,41.877902343,-87.73161989
robbery,2016,10,14,17,SIDEWALK,41.752267133,-87.551669667
robbery,2004,7,12,1,RESIDENCE,41.711958579,-87.603814056
prostitution,2004,6,5,7,STREET,41.880575249,-87.738469028
prostitution,2007,9,13,19,STREET,41.807196856,-87.740699871
narcotics,2004,11,22,3,VEHICLE NON-COMMERCIAL,41.770167266,-87.638661936
theft,2001,5,15,5,STREET,41.997961031,-87.682639237
criminal_damage,2005,7,30,24,ALLEY,41.894346977,-87.661074263
prostitution,2007,1,17,23,STREET,41.96162834,-87.666467249
criminal_damage,2015,12,16,6,RESIDENCE,41.933342373,-87.67959191
narcotics,2013,4,26,12,SIDEWALK,41.783991152,-87.702062265
criminal_damage,2008,12,14,24,VEHICLE NON-COMMERCIAL,41.931543563,-87.745852938
prostitution,2009,11,13,7,STREET,41.879595887,-87.73959442
prostitution,2005,9,10,12,STREET,41.898914865,-87.745898649
narcotics,2013,10,22,20,SIDEWALK,41.807648267,-87.664948824
robbery,2005,6,2,19,APARTMENT,41.882236762,-87.703699755
robbery,2001,12,2,10,APARTMENT,41.803767015,-87.61920494
criminal_damage,2008,8,29,10,CHA APARTMENT,41.8157892,-87.743364643
theft,2007,10,11,20,DEPARTMENT STORE,41.93160649,-87.741008646
narcotics,2001,4,18,13,SIDEWALK,41.902108324,-87.721562778
prostitution,2006,8,9,21,STREET,41.880458354,-87.74830037
narcotics,2014,5,29,6,GOVERNMENT BUILDING/PROPERTY,41.953900467,-87.907472601
criminal_damage,2001,7,10,20,STREET,41.86656294,-87.700945888
narcotics,2013,6,19,13,STREET,41.863656629,-87.733662478
criminal_damage,2002,8,5,22,PARKING LOT/GARAGE(NON.RESID.),41.939831359,-87.712520761
robbery,2013,5,4,4,RESIDENTIAL YARD (FRONT/BACK),42.000338914,-87.681437731
theft,2012,8,16,16,RESIDENCE,41.967660685,-87.6642091
criminal_damage,2010,9,29,22,RESIDENCE,41.776012647,-87.592970061
robbery,2008,11,1,19,STREET,41.65139339,-87.544734368
criminal_damage,2001,9,16,15,CTA TRAIN,42.022246259,-87.675277736
narcotics,2010,1,20,11,SIDEWALK,41.768267984,-87.687546273
robbery,2017,5,15,20,SIDEWALK,42.006042674,-87.667802792
narcotics,2006,10,30,13,SIDEWALK,41.874802962,-87.737722107
criminal_damage,2016,8,28,1,STREET,41.727356848,-87.58544391
robbery,2002,4,15,22,STREET,41.785793157,-87.610619028
theft,2002,4,23,10,RESIDENCE,41.937887003,-87.717347053
theft,2012,6,26,2,PARKING LOT/GARAGE(NON.RESID.),41.735299884,-87.695768531
prostitution,2004,3,24,23,STREET,41.910618923,-87.726353037
criminal_damage,2003,7,16,22,RESTAURANT,41.874662369,-87.745052295
theft,2009,6,30,11,RESIDENCE,41.738121265,-87.562378839
narcotics,2010,2,22,20,RESIDENCE,41.742084508,-87.666871364
narcotics,2014,10,22,22,STREET,41.862830527,-87.717058439
narcotics,2001,1,17,14,STREET,41.896321687,-87.712538293
narcotics,2006,10,18,13,ALLEY,41.909085286,-87.692091435
prostitution,2013,5,2,22,SIDEWALK,41.783936786,-87.664329828
robbery,2017,1,7,1,STREET,41.866491606,-87.697469857
criminal_damage,2002,10,31,19,STREET,41.786478582,-87.641265268
theft,2017,6,17,21,RESTAURANT,41.884269714,-87.648925354
prostitution,2007,12,24,7,STREET,41.909460992,-87.758921035
criminal_damage,2016,8,10,3,RESIDENTIAL YARD (FRONT/BACK),41.691638449,-87.626465785
criminal_damage,2002,5,1,9,STREET,41.935299015,-87.772464128
criminal_damage,2003,12,29,5,RESIDENCE,41.70324914,-87.709810476
theft,2011,10,25,24,OTHER,41.844162699,-87.695199039
prostitution,2013,5,17,22,STREET,41.757327195,-87.644213747
prostitution,2007,9,16,20,STREET,41.940879384,-87.746921383
criminal_damage,2001,9,29,19,APARTMENT,41.855370172,-87.715254348
robbery,2011,10,11,10,SIDEWALK,41.736049466,-87.645401188
robbery,2001,2,27,18,STREET,41.924477552,-87.71815219
criminal_damage,2015,3,2,21,RESIDENCE,41.792226027,-87.615915353
criminal_damage,2004,5,16,12,BARBERSHOP,41.751307174,-87.603485962
narcotics,2013,5,30,20,STREET,41.905807129,-87.711774146
criminal_damage,2001,3,30,19,RESIDENCE,41.804330926,-87.721166089
robbery,2014,9,28,4,RESIDENTIAL YARD (FRONT/BACK),41.70624035,-87.698264012
theft,2017,3,10,14,GROCERY FOOD STORE,41.937227668,-87.644305471
theft,2001,12,11,2,GROCERY FOOD STORE,41.953553633,-87.745058971
theft,2008,1,2,12,APARTMENT,41.946110024,-87.748027678
criminal_damage,2001,7,26,2,COMMERCIAL / BUSINESS OFFICE,41.99303262,-87.783997545
theft,2015,1,26,2,VACANT LOT/LAND,41.802955869,-87.633213475
theft,2004,6,10,7,RESIDENCE,41.939987476,-87.728401207
criminal_damage,2005,5,2,11,RESIDENCE PORCH/HALLWAY,41.877361575,-87.70194469
robbery,2003,1,4,19,STREET,41.777111359,-87.666626158
theft,2014,1,14,17,DRUG STORE,41.765755571,-87.576292427
robbery,2010,10,28,20,RESIDENTIAL YARD (FRONT/BACK),41.773146269,-87.693238274
narcotics,2015,10,5,10,STREET,41.675303713,-87.621501655
prostitution,2013,2,14,8,STREET,41.790292019,-87.619112502
narcotics,2007,7,9,10,RESIDENCE,41.8784291,-87.758376491
prostitution,2012,4,13,4,STREET,41.915800879,-87.716725453
prostitution,2003,9,25,1,STREET,41.778631447,-87.705550154
criminal_damage,2013,10,6,18,STREET,41.918155143,-87.720259489
theft,2002,10,23,2,RESTAURANT,41.70592204,-87.681604302
criminal_damage,2010,3,1,22,APARTMENT,41.778600244,-87.665463187
criminal_damage,2017,1,23,16,RESIDENCE-GARAGE,41.801206426,-87.726572511
criminal_damage,2013,12,20,21,RESIDENCE,41.803357169,-87.64880051
criminal_damage,2002,10,7,7,STREET,41.795273472,-87.765251952
criminal_damage,2010,7,9,8,APARTMENT,41.930016302,-87.794218401
theft,2002,12,9,13,STREET,41.80632805,-87.664911196
narcotics,2007,2,21,14,STREET,41.89104827,-87.713742592
criminal_damage,2016,8,8,11,STREET,41.799122789,-87.646509403
theft,2009,7,5,21,APARTMENT,41.773407549,-87.621506778
robbery,2014,12,2,11,STREET,41.986950785,-87.774192169
narcotics,2006,8,15,19,ALLEY,41.823636418,-87.631814187
prostitution,2011,11,22,20,STREET,41.909634033,-87.745396265
robbery,2006,8,5,15,PARK PROPERTY,42.01526807,-87.672457312
robbery,2012,10,5,20,CONVENIENCE STORE,41.764686314,-87.684074304
theft,2016,10,13,5,CTA TRAIN,41.967083891,-87.70842839
robbery,2016,12,26,4,SIDEWALK,41.894441324,-87.620300302
criminal_damage,2006,7,16,14,DRIVEWAY - RESIDENTIAL,41.718172653,-87.570983257
robbery,2007,8,28,2,ALLEY,41.771278684,-87.6870945
narcotics,2003,3,21,10,RESIDENCE,41.973737192,-87.668131872
prostitution,2004,11,5,23,STREET,41.906637392,-87.726420143
theft,2007,11,14,21,STREET,42.006673224,-87.666751282
criminal_damage,2013,4,11,22,STREET,41.917892758,-87.705223253
criminal_damage,2010,12,18,12,STREET,41.699043183,-87.622104095
criminal_damage,2013,6,23,2,STREET,41.916667041,-87.688073137
narcotics,2009,3,3,20,STREET,41.779584157,-87.656334767
criminal_damage,2004,7,4,12,DRIVEWAY - RESIDENTIAL,41.926020572,-87.752007337
prostitution,2006,2,13,8,STREET,41.809154221,-87.691786864
robbery,2015,4,6,2,STREET,41.753259058,-87.674437307
criminal_damage,2009,8,30,18,OTHER,41.77289821,-87.56995798
theft,2008,3,29,12,RESIDENCE,41.837617688,-87.732874455
criminal_damage,2013,9,27,18,OTHER RAILROAD PROP / TRAIN DEPOT,41.727859003,-87.545598638
prostitution,2007,11,2,23,STREET,41.699874876,-87.623017708
criminal_damage,2006,3,18,23,RESIDENCE,41.798718683,-87.653775247
theft,2007,12,20,14,STREET,41.883515031,-87.63705357
theft,2016,7,29,22,CTA BUS STOP,41.874319278,-87.745040754
criminal_damage,2003,1,24,13,APARTMENT,41.746692325,-87.665002465
narcotics,2003,8,25,13,SIDEWALK,41.951902615,-87.649628667
narcotics,2002,11,23,17,ALLEY,41.78029241,-87.612612983
prostitution,2002,11,14,21,STREET,41.910301673,-87.688783841
robbery,2002,11,20,17,STREET,41.752090412,-87.653779875
narcotics,2003,1,9,8,CHA PARKING LOT/GROUNDS,41.828343176,-87.626497604
theft,2011,3,9,22,STREET,41.790299362,-87.637751563
robbery,2012,10,30,17,STREET,41.734597039,-87.604774309
prostitution,2003,1,18,22,STREET,41.936468762,-87.746792726
narcotics,2014,6,22,18,STREET,41.862983871,-87.703840955
criminal_damage,2014,10,23,15,STREET,41.814279799,-87.626215723
criminal_damage,2002,11,8,18,RESIDENCE,41.953754316,-87.780471144
theft,2007,4,2,18,SMALL RETAIL STORE,41.927983218,-87.785603309
criminal_damage,2008,11,28,19,STREET,41.93215377,-87.734359037
prostitution,2005,4,11,21,STREET,41.9170253,-87.738141668
narcotics,2009,7,28,21,STREET,41.773511111,-87.702139376
prostitution,2003,1,15,7,STREET,41.782655024,-87.664299154
theft,2016,9,13,7,BANK,41.939919421,-87.653457941
criminal_damage,2015,10,30,21,BANK,41.737529975,-87.601205448
criminal_damage,2003,6,8,3,STREET,41.727525709,-87.569396348
theft,2003,4,12,20,STREET,41.698305424,-87.526995377
narcotics,2012,2,16,3,STREET,41.797487335,-87.761223957
robbery,2008,12,31,17,STREET,41.866193999,-87.723557378
prostitution,2005,4,4,13,STREET,41.744358218,-87.643857758
theft,2013,12,7,17,STREET,41.814514084,-87.61400492
prostitution,2017,8,9,19,SIDEWALK,41.867840946,-87.73563897
prostitution,2010,9,17,22,STREET,41.803051264,-87.743030382
narcotics,2004,4,14,9,CHA PARKING LOT/GROUNDS,41.814007401,-87.628331665
robbery,2003,5,9,4,VEHICLE NON-COMMERCIAL,41.920132149,-87.69282228
criminal_damage,2010,9,23,17,RESIDENCE,42.000437032,-87.771079402
criminal_damage,2006,12,11,22,RESIDENCE,41.842695834,-87.61721984
theft,2013,10,21,7,RESIDENCE,41.68772231,-87.663584886
robbery,2002,3,26,17,ALLEY,41.69040721,-87.605950488
theft,2011,11,14,19,GROCERY FOOD STORE,41.750111323,-87.644030737
theft,2016,8,24,9,STREET,41.802115448,-87.58775136
prostitution,2013,12,14,20,STREET,41.880171918,-87.740606259
robbery,2012,6,22,13,OTHER,41.758906715,-87.658809886
theft,2014,11,4,18,VEHICLE NON-COMMERCIAL,41.745055647,-87.73659225
